seq_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV52d426cdcae9,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV58a8e538bd21,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASV7bd6b64b5662,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASV039652ad7876,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,CPla-3 termite group,NA,NA
ASV0b679845bd45,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV8cd1c194691a,Bacteria,Pseudomonadota,Gammaproteobacteria,Rickettsiellales,Rickettsiellaceae,NA,NA
ASV946bfdc40147,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,NA,NA
ASVf7c7999df286,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
ASVc9df62fb5957,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,NA,NA
ASV5e366bbc1136,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASVa541364e9fa1,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASVc6aa4b74a775,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,terrae
ASVe7dea4281023,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
ASV0bf71b31cc45,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
ASV3431b89a6e55,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,D05-2,NA,NA
ASV3ad3f1dfdcbf,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
ASVa0f5ccab6c47,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,NA,NA
ASV076d1d1c9f51,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceibacterium,NA
ASVa01006b6e405,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Parapedobacter,NA
ASVa389b62d7883,Bacteria,Bacillota,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus,avium
ASV0263b856c60b,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV40711c5fc077,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillibacter,NA
ASV2ec4ccd1b3e7,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Hephaestia,NA
ASV86a1c2b41e45,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA
ASVadb1814ffb99,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Vogesella,fluminis
ASV0ab7689c652c,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceibacterium,NA
ASVe794e97cfdd8,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
ASV133c8d761eb2,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,NA
ASV3378e4a9f3bb,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
ASV536d37f5a3b0,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASVf80ff5bbd726,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA
ASVdb702627e35b,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,stutzeri
ASV4a667ee368e9,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Parapedobacter,NA
ASVcaacb5b902a8,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV066c859b9671,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,NA,NA
ASV23c74d095665,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,marina
ASV44d4c41f93dd,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
ASV8eac5b92b9c3,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA
ASV3e71d466844d,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASVcabf05539cb0,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV216886ecaf8f,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV7d8b17b64b23,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,NA
ASV8c49792e7111,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV852410ee9aad,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,NA,NA,NA
ASV02150b31ac50,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASV4dd4bdd76c8a,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,NA
ASVbcf0f69ce518,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
ASVe986636f51ad,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),NA,NA
ASVaf14a3eb76bb,Bacteria,Chloroflexota,Ktedonobacteria,C0119,NA,NA,NA
ASV731aa7c780f0,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA
ASV29db08c17595,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
ASV8bcb46246439,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter,NA
ASVa71c390efa5d,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVf624fcd16a84,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVd2baadf0b371,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Pajaroellobacter,NA
ASVafecb712d3f4,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV01aa350b0b08,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Roseiarcus,NA
ASVa8c88d47bed5,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
ASVe4e50cb608fd,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV8c7033296f9b,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Koribacteraceae,Candidatus Koribacter,NA
ASVa45c0dbef8d3,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV642c0eda55de,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,NA
ASVb0a1c145525d,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV0b419e80764d,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
ASV5f50cea5b0d3,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASV82ce8f4b76a0,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
ASV0fcba1c82937,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,NA,NA
ASV5e2e3d5dc13a,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV2014f7013224,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVa4e347ae245d,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV8344b2e3fdea,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV35cada446b09,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,NA,NA
ASVd178b0aaa809,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Baekduia,NA
ASVd1a80f582304,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Pseudoxanthomonas,mexicana
ASVba66552db3e0,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,NA,NA
ASV715fdc044a6a,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
ASV28cc6502e4f1,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV92f71089b2f7,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV53d002f0974d,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Pseudoxanthomonas,mexicana
ASV6a87a861949f,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,NA,NA
ASV9d4dc4808e7a,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Rhizomicrobium,NA
ASVfd9ac65aaf05,Bacteria,Cyanobacteriota,Sericytochromatia,NA,NA,NA,NA
ASV8b016dca8ccd,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Rhizomicrobium,NA
ASVda53a2daee81,Bacteria,Chloroflexota,Ktedonobacteria,C0119,NA,NA,NA
ASVe5e713917fa1,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,NA
ASV652e190f0ad1,Bacteria,Patescibacteria,Microgenomatia,NA,NA,NA,NA
ASV3cfe9fbdca6d,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASVfb3e1dfe83e7,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV2fe111aaed64,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylobacterium,brachiatum
ASVeafd38bdab59,Bacteria,Chloroflexota,Ktedonobacteria,B12-WMSP1,NA,NA,NA
ASV512698663434,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,NA,NA
ASV8e9e86669a29,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV98837fdee066,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
ASV1db17b9af76f,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,NA,NA,NA
ASVa1fce2ec3260,Bacteria,NA,NA,NA,NA,NA,NA
ASVb0cf18a3cbf3,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
ASVc8914d7d671d,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,NA
ASV1049f29b63fe,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
ASV86c2f380a10f,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Sphaerobacter,NA
ASV2de56a54c660,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASV4a8cf38d018b,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
ASV96a87085497a,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,NA
ASVe102ca7e1a2b,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASV6ebdeb062cae,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASVe7f9126422ad,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,AKIW781,NA,NA
ASV20369f29cc88,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA
ASVee3ea6578cf1,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Rhizomicrobium,NA
ASVfe37cab1524f,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,NA
ASVc034af570d21,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA
ASV921ff0fe797f,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Afipia,NA
ASVe21b1a9a14f1,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,DEV007,NA,NA
ASV8ed89c263db5,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV9ce7335a92ea,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV6a0b8e0ac503,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Thermomonas,NA
ASV8952b768f1cc,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA
ASV988b95555c62,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Enteractinococcus,NA
ASVc23a5b9c0182,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,NA,NA
ASV9302d3291cda,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Thermomonas,NA
ASV1fc6a7d6ece7,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,NA,NA,NA
ASVde5ae414f49e,Bacteria,Cyanobacteriota,Sericytochromatia,NA,NA,NA,NA
ASVa17fd7da30d3,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,stutzeri
ASV4a9ed9b1cb9e,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Thermomonas,NA
ASV0b3b407f4cfc,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV0cbfcb075fda,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV94b9a25a3637,Bacteria,Chloroflexota,NA,NA,NA,NA,NA
ASV2132abf2d34a,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
ASV220060adf354,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Dermacoccaceae,Flexivirga,NA
ASVfb8bdb79e1c0,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASVc71352c3c747,Bacteria,RCP2-54,NA,NA,NA,NA,NA
ASV0fb3d30d6bb3,Bacteria,Candidatus Kapabacteria,Kapabacteria,Kapabacteriales,NA,NA,NA
ASV93274d3c9c2b,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Pajaroellobacter,NA
ASV7e1e54a1bbbb,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,NA
ASV4d958b265b64,Bacteria,Pseudomonadota,Gammaproteobacteria,KF-JG30-C25,NA,NA,NA
ASV5fa3124f3dfd,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASVf7c2085a1913,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV5e696ef23ec3,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,WX65,NA,NA
ASVd62744eacdb0,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup 2,NA,NA,NA
ASV7ece98ccb4ab,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
ASV0ef56e29ccb8,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,NA,NA,NA
ASV7ecbde32a38b,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
ASV774f305af1ac,Bacteria,Armatimonadota,Chthonomonadia,Chthonomonadales,NA,NA,NA
ASV733687239317,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,NA
ASV06f8b877fcd3,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV54287a65e5f6,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV9445d510bb3e,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV99639c6c9a41,Bacteria,NA,NA,NA,NA,NA,NA
ASV302365f27f76,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter,NA
ASV6e109ab7a760,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),NA,NA
ASVc9539756dd74,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVbc25c22b6179,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Mizugakiibacter,NA
ASV1b1d9dc4c47e,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV223b82298831,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASVfea33653dfec,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASV53d4a4f6786f,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,NA
ASV7b940da92bb3,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,NA,NA,NA
ASV1255ebfdac5c,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
ASVf483a5141be9,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV4310e3d7949c,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA
ASVbf93b6e66f26,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,NA
ASVa32891290598,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV26b7db899c1d,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Shinella,NA
ASV76b32b747b47,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
ASV077022bff517,Bacteria,Chloroflexota,Ktedonobacteria,C0119,NA,NA,NA
ASV4eacac747fbe,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,NA
ASV588519fc66b2,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,NA
ASVe6a07c73d196,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,xyli
ASV7f2e4b6f4896,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV566d07fff072,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
ASV6c13dd2a92a4,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,terrae
ASV3edddb8dc885,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVc65606171289,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,NA,NA
ASVa941d424f7b8,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,NA
ASVd77a50a66290,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,sacchari
ASVed9791ff86dd,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,NA,NA
ASV61bda54d8e38,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,NA,NA
ASV45deb628d711,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),Granulicella,NA
ASV0c86d2213edf,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,lindaniclasticus
ASV7a12f06064e3,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV9fa1d2940745,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
ASV00aecdb2594d,Bacteria,Candidatus Eremiobacterota,Eremiobacteria,NA,NA,NA,NA
ASV5d075b8065b3,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA
ASV04b9932e35de,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV236095f99d40,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV762495ff4d24,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASV4b3258c208f1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASVcd3adc08dd46,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV744323f78778,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,NA
ASVa9eb6f2a13e3,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,NA,NA
ASVae6e5130544a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,NA
ASV58245f32b450,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidiferrimicrobium,NA
ASVcb4cf1ad915f,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Devosia,riboflavina
ASVf82ecfaa4c11,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,NA
ASV8b908cbb7a82,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,taffensis
ASV20f13648d5db,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,starrii
ASVdae438ffc8d6,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,terrae
ASV86c45d4cefe7,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Parapedobacter,NA
ASV836d1e371c38,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Aminobacter,NA
ASV020fc58ed3f5,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Aminobacter,NA
ASV72bd4a153f3d,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,NA,NA,NA
ASVc9a82aafd322,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASVec9280c6c30d,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA
ASVf53a916b1c17,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASVc2db33a0f85f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV9ab80be93ba6,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
ASV932215592f34,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA
ASVa2e54efaa227,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillibacter,NA
ASV824ad919f83b,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
ASV087a93de883e,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,vibrioides
ASV44f0c617b285,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,NA,NA
ASVd0c4ce87e1a4,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,olei
ASV6c1ee6bf3304,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Thermomonas,fusca
ASV9bc1491b23fe,Bacteria,Pseudomonadota,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculum,NA
ASV9becfc9d5645,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA
ASV53d69c52a397,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,citronellolis
ASVdeb4d70e39b3,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,herbicidovorans
ASV4beba7c953dd,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV161d4203dafd,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASV2deaf651c5f6,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA
ASVa1d17eade759,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Rhizomicrobium,NA
ASVf2dca528d406,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASVdb5c99ac7ae1,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASV8e0300097a6f,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
ASVf6b6cbe4d6c9,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,NA,NA,NA
ASVe938b7180ad2,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,NA,NA
ASV7a734785bf0a,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASVf0b151d9dc38,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Streptosporangiales Incertae Sedis,Motilibacter,NA
ASV53ed65cfa707,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),NA,NA
